//HSK 3.0 (2026)/HSK1
爱,ai4
黑暗,hei1 an4
恨,hen4
狠,hen3
横,heng2
衡量,heng2 liang5
痕迹,hen2 ji1
和平,he2 ping2
和谐,he2 xie2
核心,he2 xin1
宏大,hong2 da4
洪水,hong2 shui3
后代,hou4 dai4
后期,hou4 qi1
后人,hou4 ren2
后退,hou4 tui4
后者,hou3 zhe3
壶,hu2
户,hu4
划,hua4
滑冰,hua2 bing1
花朵,hua1 duo3
划分,hua4 fen1
怀,huai2
怀念,huai2 nian4
怀孕,huai2 yun4
环,huan2
患,huan4
黄,huang2
皇帝,huang2 di4
欢乐,huan1 le4
幻想,huan4 xiang3
还原,huan2 yuan2
患者,huan4 zhe3
花生,hua1 sheng1
化石,hua4 shi2
话筒,hua4 tong3
滑行,hua2 xing2
滑雪,hua2 xue3
化妆,hua4 zhuang1
汇,hui4
回报,hui2 bao4
汇报,hui4 bao4
灰尘,hui1 chen2
回顾,hui2 gu4
绘画,hui4 hua4
会见,hui4 jian4
汇款,hui4 kuan3
回头,hui2 tou2
灰心,hui1 xin1
忽略,hu1 lu:e4
混,hun4
混合,hun4 he2
混乱,hun4 luan4
婚姻,hun1 yin1
货币,huo4 bi4
火柴,huo3 chai2
货车,huo4 che1
活力,huo2 li4
活跃,huo2 yue4
火灾,huo3 zai1
互助,hu4 zhu4
胡子,hu2 zi5
嫁,jia4
夹,jia1
加倍,jia1 bei4
家常,jia1 chang2
家家户户
加剧,jia1 ju4
家居
剑,jian4
箭,jian4
尖,jian1
肩膀,jian1 bang3
检测,jian3 ce4
监测,jian1 ce4
鉴定,jian4 ding4
坚定,jian1 ding4
监督,jian1 du1
酱,jiang4
间隔,jian4 ge2
讲解,jiang3 jie3
将军,jiang1 jun1
奖牌
奖品,jiang3 pin3
坚固,jian1 gu4
酱油,jiang4 you2
简化,jian3 hua4
间接,jian4 jie1
简介,jian3 jie4
坚决,jian1 jue2
艰难,jian1 nan2
健全,jian4 quan2
减弱,jian3 ruo4
艰辛
减压
检验,jian3 yan4
坚硬,jian1 ying4
兼职,jian1 zhi2
建筑物,jian4 zhu4 wu4
胶带,jiao1 dai4
焦点,jiao1 dian3
交际,jiao1 ji4
焦虑,jiao1 lu:4
角落,jiao3 luo4
胶水
交谈,jiao1 tan2
郊外,jiao1 wai4
较为
教训,jiao4 xun5
脚印,jiao3 yin4
假设,jia3 she4
家属,jia1 shu3
加以,jia1 yi3
家园,jia1 yuan2
加重,jia1 zhong4
击败,ji1 bai4
即便,ji2 bian4
继承,ji2 cheng2
基地,ji1 di4
机动车,ji1 dong4 che1
极端,ji2 duan1
解,jie3
结,jie1
饥饿,ji1 e4
杰出,jie2 chu1
解答,jie3 da2
解读
解放,jie3 fang4
借鉴,jie4 jian4
接连,jie1 lian2
节能,jie2 neng2
结实,jie1 shi5
解说,jie3 shuo1
街头,jie1 tou2
结尾,jie2 wei3
截至,jie2 zhi4
截止,jie2 zhi3
戒指,jie4 zhi5
借助,jie4 zhu4
节奏,jie2 zou4
激发,ji1 fa1
基金,ji1 jin1
急救,ji2 jiu4
季军,ji4 jun1
激励,ji1 li4
纪律,ji4 lu:4
寂寞,ji4 mo4
尽,jin4
进而,jin4 er2
进度
金额
净,jing4
井,jing3
警告,jing3 gao4
景观
精美,jing1 mei3
精确,jing1 que4
惊人,jing1 ren2
竞赛,jing4 sai4
经商,jing1 shang1
精通,jing1 tong1
镜头,jing4 tou2
景象,jing3 xiang4
精心,jing1 xin1
惊讶,jing1 ya4
精致,jing1 zhi4
颈椎,jing3 zhui1
精准
进化,jin4 hua4
近来,jin4 lai2
金牌,jin1 pai2
金钱,jin1 qian2
金融,jin1 rong2
近视,jin4 shi4
金属,jin1 shu3
进展,jin4 zhan3
金子
技巧,ji4 qiao3
急切,ji2 qie4
激情,ji1 qing2
集团,ji2 tuan2
就读
纠纷,jiu1 fen1
酒精,jiu3 jing1
舅舅,jiu4 jiu5
救命
酒水
就算,jiu4 suan4
救援,jiu4 yuan2
救灾,jiu4 zai1
纠正,jiu1 zheng4
救助,jiu4 zhu4
极为,ji2 wei2
吉祥,ji2 xiang2
机械,ji1 xie4
技艺,ji4 yi4
基因,ji1 yin1
给予
机遇,ji1 yu4
机制,ji1 zhi4
局,ju2
卷,juan4
卷,juan3s
捐款
捐赠,juan1 zeng4
剧本,ju4 ben3
举动,ju3 dong4
决策,jue2 ce4
绝望,jue2 wang4
菊花,ju2 hua1
聚集,ju4 ji2
俱乐部,ju4 le4 bu4
剧烈,ju4 lie4
局面,ju2 mian4
军队,jun1 dui4
军人,jun1 ren2
均匀,jun1 yun2
局限,ju2 xian4
开创,kai1 chuang4
开关,kai1 guan1
开启,kai1 qi3
开设,kai1 she4
开头,kai1 tou2
砍,kan3
看不起,kan4 bu5 qi3
看待,kan4 dai4
看得起
康复,kang1 fu4
看好
看似
看中
看重
考察,kao3 cha2
考古,kao3 gu3
考核,kao3 he2
考验,kao3 yan4
卡片,ka3 pian4
科,ke1
客车,ke4 che1
科幻
可口,ke3 kou3
可怜,ke3 lian2
科目,ke1 mu4
肯,ken3
科普,ke1 pu3
课题,ke4 ti2
渴望,ke3 wang4
可行,ke3 xing2
空地
恐惧,kong3 ju4
空闲
扣,kou4
口感
口号,kou3 hao4
口腔,kou3 qiang1
口头,kou3 tou2
酷,ku4
夸,kua1
会计,kuai4 ji4
快捷,kuai4 jie2
夸奖,kua1 jiang3
款,kuan3
款式
夸张,kua1 zhang1
亏损,kui1 sun3
困扰,kun4 rao3
扩展,kuo4 zhan3
枯燥,ku1 zao4
啦,la5
落,la4
赖,lai4
来临,lai2 lin2
来往,lai2 wang3
辣椒,la4 jiao1
拦,lan2
栏,lan2
烂,lan4
狼,lang2
朗读,lang3 du2
兰花,lan2 hua1
牢,lao2
劳动力,lao2 dong4 li4
老实
老鼠,lao3 shu3
老太太
雷,lei2
类别,lei4 bie2
乐于
立,li4
粒,li4
理,li3
晾,liang4
两岸,liang3 an4
两极,liang3 ji2
联合国,lian2 he2 guo2
链接
联网,lian2 wang3
联想,lian2 xiang3
料,liao4
理财
立场,li4 chang3
力度,li4 du4
历经
理科
淋,lin4
凌晨,ling2 chen2
历年,li4 nian2
理念,li3 nian4
流程
流动,liu2 dong4
浏览器,liu2 lan3 qi4
流量,liu2 liang4
流入,liu2 ru4
流通,liu2 tong1
例外,li4 wai4
利息,li4 xi5
理性,li3 xing4
露,lou4
楼道,lou2 dao4
漏洞,lou4 dong4
露,lu4
率,lv4
路程
旅程
绿化
路况
路面
轮
轮船
轮流
论坛
轮椅
轮子
落地
落后
旅途
录像
履行
录用
录制
嘛,ma5
马虎,ma3 hu5
埋,mai2
迈,mai4
麦克风,mai4 ke4 feng1
漫长,man4 chang2
盲人,mang2 ren2
漫画,man4 hua4
冒,mao4
冒险,mao4 xian3
贸易,mao4 yi4
码头,ma3 tou2
蚂蚁,ma3 yi3
煤,mei2
美观,mei3 guan1
梅花,mei2 hua1
眉毛,mei2 mao5
密,mi4
棉,mian2
免,mian3
面部
面粉,mian4 fen3
勉强,mian3 qiang3
免税,mian3 shui4
免疫,mian3 yi4
面子,mian4 zi5
妙,miao4
描绘,miao2 hui4
描写,miao2 xie3
弥补,mi2 bu3
密度,mi4 du4
灭,mie4
蜜蜂,mi4 feng1
密集,mi4 ji2
名额,ming2 e2
民歌,min2 ge1
明亮,ming2 liang4
命令,ming4 ling4
明明,ming2 ming2
命名,ming4 ming2
名气,ming2 qi4
名胜,ming2 sheng4
民间,min2 jian1
民俗
民宿
民众,min2 zhong4
民主,min2 zhu3
迷人,mi2 ren2
模仿,mo2 fang3
默默
模拟,mo2 ni3
模特儿,mo2 te4 er5
摩托车,mo2 tuo1 che1
模型,mo2 xing2
母,mu3
木材,mu4 cai2
目录,mu4 lu4
模样,mu2 yang4
母语,mu3 yu3
奶粉,nai3 fen3
难点
南极洲
南美洲
难免,nan2 mian3
脑袋,nao3 dai4
脑子,nao3 zi5
内涵,nei4 han2
内科,nei4 ke1
内外
内衣,nei4 yi1
能量,neng2 liang4
能源,neng2 yuan2
泥,ni2
年度,nian2 du4
念书,nian4 shu1
年终,nian2 zhong1
扭,niu3
农产品,nong2 chan3 pin3
浓厚,nong2 hou4
农田,nong2 tian2
暖,nuan3
暖气,nuan3 qi4
偶像,ou3 xiang4
排除,pai2 chu2
排放,pai2 fang4
排练,pai2 lian4
排名,pai2 ming2
盘,pan2
庞大,pang2 da4
盼望,pan4 wang4
泡,pao4
抛,pao1
配备,pei4 bei4
赔偿,pei2 chang2
佩服,pei4 fu2
配套,pei4 tao4
陪同,pei2 tong2
培育,pei2 yu4
喷,pen1
捧,peng3
碰撞,peng4 zhuang4
皮,pi2
披,pi1
片刻,pian4 ke4
片面,pian4 mian4
骗子,pian4 zi5
飘,piao1
漂,piao1
疲劳,pi2 lao2
品尝,pin3 chang2
频道,pin2 dao4
频繁,pin2 fan2
平等,ping2 deng3
平凡,ping2 fan2
平方,ping2 fang1
平方米,ping2 fang1 mi3
评估,ping2 gu1
评论,ping2 lun4
评选,ping2 xuan3
贫困,pin2 kun4
频率,pin2 lu:4
坡,po1
泼,po1
破产,po4 chan3
迫切,po4 qie4
扑,pu1
铺,pu1
扑灭,pu1 mie4
朴素
恰当,qia4 dang4
恰好,qia4 hao3
牵,qian1
枪,qiang1
墙壁,qiang2 bi4
强化,qiang2 hua4
强迫,qiang3 po4
强壮
千家万户,qian1 jia1 wan4 hu4
前景,qian2 jing3
潜力,qian2 li4
前期,qian2 qi1
前提,qian2 ti2
谦虚,qian1 xu1
前者,qian2 zhe3
瞧,qiao2
桥梁,qiao2 liang2
巧妙,qiao3 miao4
恰恰,qia4 qia4
起初,qi3 chu1
起点,qi3 dian3
启动,qi3 dong4
切实,qie4 shi2
启发,qi3 fa1
气氛,qi4 fen1
其间,qi2 jian1
清,qing1
清晨,qing1 chen2
青春,qing1 chun1
青春期,qing1 chun1 qi1
清淡
情节,qing2 jie2
清洁,qing1 jie2
晴朗,qing2 lang3
清理,qing1 li3
清扫,qing1 sao3
倾听,qing1 ting1
清洗,qing1 xi3
清晰,qing1 xi1
倾向,qing1 xiang4
情形,qing2 xing5
清醒,qing1 xing3
勤劳,qin2 lao2
亲密,qin1 mi4
亲属,qin1 shu3
欺骗,qi1 pian4
齐全
启示,qi3 shi4
启事,qi3 shi4
气体,qi4 ti3
求,qiu2
求婚,qiu2 hun1
求救
求职,qiu2 zhi2
求助,qiu2 zhu4
期望,qi1 wang4
气味,qi4 wei4
期限,qi1 xian4
起源,qi3 yuan2
气质,qi4 zhi2
棋子
曲,qu3
娶,qu3
券,quan4
圈,quan1
全程,quan2 cheng2
权力,quan2 li4
取代,qu3 dai4
渠道,qu2 dao4
确立,que4 li4
缺陷,que1 xian4
区分,qu1 fen1
群众,qun2 zhong4
趣味,qu4 wei4
染,ran3
燃料,ran2 liao4
热点
热度
热门,re4 men2
认错,ren4 cuo4
认定,ren4 ding4
仍旧,reng2 jiu4
人工智能,ren2 gong1 zhi4 neng2
人家,ren2 jia1
人均,ren2 jun1
认可,ren4 ke3
人山人海,ren2 shan1 ren2 hai3
人士,ren2 shi4
人事,ren2 shi4
忍受,ren3 shou4
认同,ren4 tong2
人为,ren2 wei2
人行道,ren2 xing2 dao4
认知,ren4 zhi1
热水器
热线,re4 xian4
热议
日后,ri4 hou4
日前,ri4 qian2
日夜,ri4 ye4
日益,ri4 yi4
融合,rong2 he2
融化,rong2 hua4
容量,rong2 liang4
融入
荣誉,rong2 yu4
柔软,rou2 ruan3
入境,ru4 jing4
入门,ru4 men2
弱点,ruo4 dian3
入选
撒,sa3
塞,sai1
赛事
散,san4
散,san3
散发,san4 fa1
丧失,sang4 shi1
嗓子,sang3 zi5
散文,san3 wen2
扫描,sao3 miao2
杀,sha1
刹车,sha1 che1
筛选,shai1 xuan3
扇,shan4
闪,shan3
闪电,shan3 dian4
山顶,shan1 ding3
山峰,shan1 feng1
商标,shang1 biao1
上当,shang4 dang4
上级,shang4 ji2
上进,shang4 jin4
伤口,shang1 kou3
上市,shang4 shi4
上述,shang4 shu4
上台,shang4 tai2
伤亡,shang1 wang2
上旬,shang4 xun2
伤员,shang1 yuan2
山坡,shan1 po1
少儿
鲨鱼,sha1 yu2
社,she4
射,she4
涉及,she4 ji2
射击,she4 ji1
神,shen2
生成,sheng1 cheng2
声调,sheng1 diao4
生命力,sheng1 ming4 li4
生态,sheng1 tai4
升学,sheng1 xue2
剩余,sheng4 yu2
神经,shen2 jing1
审美,shen3 mei3
神奇,shen2 qi2
身心
深夜,shen1 ye4
舌头,she2 tou2
摄像,she4 xiang4
设想,she4 xiang3
摄像头,she4 xiang4 tou2
识,shi2
拾,shi2
识别,shi2 bie2
士兵,shi4 bing1
诗词
适度,shi4 du4
湿度,shi1 du4
示范,shi4 fan4
释放,shi4 fang4
师父
诗歌,shi1 ge1
时光,shi2 guang1
事后
实话,shi2 hua4
实惠,shi2 hui4
时机,shi2 ji1
使劲,shi3 jin4
视觉,shi4 jue2
势力,shi4 li5
视力,shi4 li4
时尚,shi2 shang4
实时,shi2 shi2
时速,shi2 su4
试图,shi4 tu2
事务,shi4 wu4
事项,shi4 xiang4
适宜,shi4 yi2
石油,shi2 you2
食欲,shi2 yu4
实质,shi2 zhi4
狮子,shi1 zi5
十足,shi2 zu2
手臂,shou3 bei5
收藏,shou1 cang2
手法,shou3 fa3
收购,shou1 gou4
寿命,shou4 ming4
收取
手势,shou3 shi4
首要,shou3 yao4
收益,shou1 yi4
受灾,shou4 zai1
竖,shu4
属,shu3
衰老,shuai1 lao3
率领,shuai4 ling3
率先,shuai4 xian1
输出,shu1 chu1
书画,shu1 hua4
水稻,shui3 dao4
水库,shui3 ku4
水流
水面,shui3 mian4
水泥,shui3 ni2
书籍,shu1 ji2
树立,shu4 li4
书面,shu1 mian4
数目,shu4 mu4
瞬间,shun4 jian1
薯片
输送,shu1 song4
书写,shu1 xie3
数字化
思路
思念,si1 nian4
死亡,si3 wang2
松,song1
艘,sou1
搜集,sou1 ji2
算了,suan4 le5
算是,suan4 shi4
虽,sui1
岁数,sui4 shu5
岁月,sui4 yue4
损坏,sun3 huai4
损伤,sun3 shang1
塑造,su4 zao4
素质,su4 zhi4
塔,ta3
台风,tai2 feng1
太空,tai4 kong1
台球,tai2 qiu2
太阳能,tai4 yang2 neng2
烫,tang4
糖果,tang2 guo3
汤圆
谈论,tan2 lun4
谈判,tan2 pan4
探索,tan4 suo3
探讨,tan4 tao3
弹性,tan2 xing4
逃,tao2
掏,tao1
套餐
逃跑,tao2 pao3
淘气,tao2 qi4
淘汰,tao2 tai4
踏实,ta4 shi2
特,te4
特长
特地,te4 di4
特定,te4 ding4
特性,te4 xing4
特意,te4 yi4
田,tian2
添,tian1
天才,tian1 cai2
添加,tian1 jia1
田径,tian2 jing4
天然,tian1 ran2
天然气,tian1 ran2 qi4
天文,tian1 wen2
天下,tian1 xia4
天真,tian1 zhen1
调节,tiao2 jie2
跳水,tiao4 shui3
题材,ti2 cai2
体操,ti3 cao1
贴近,tie1 jin4
体积,ti3 ji1
听话,ting1 hua4
听觉,ting1 jue2
听取,ting1 qu3
提取,ti2 qu3
提示,ti2 shi4
体系,ti3 xi4
铜,tong2
同伴,tong2 ban4
通道,tong1 dao4
通风,tong1 feng1
同行,tong2 hang2
童话,tong2 hua4
通话,tong1 hua4
痛快,tong4 kuai5
同类,tong2 lei4
铜牌,tong2 pai2
通信,tong1 xin4
通讯,tong1 xun4
通用,tong1 yong4
透,tou4
偷,tou1
透过,tou4 guo4
透露,tou4 lu4
透明,tou4 ming2
头脑,tou2 nao3
投票,tou2 piao4
投诉,tou2 su4
偷偷,tou1 tou1
投资,tou2 zi1
吐,tu4
吐,tu3
图案,tu2 an4
团结,tuan2 jie2
团体,tuan2 ti3
团圆,tuan2 yuan2
图表,tu2 biao3
徒弟,tu2 di4
突发,tu1 fa1
推测,tui1 ce4
退税
推销,tui1 xiao1
推行,tui1 xing2
途径,tu2 jing4
吞,tun1
拖,tuo1
拖延,tuo1 yan2
托运,tuo1 yun4
突破,tu1 po4
土壤,tu3 rang3
图像,tu2 xiang4
挖,wa1
哇,wa1
歪,wai1
外表,wai4 biao3
外交,wai4 jiao1
外界,wai4 jie4
外科,wai4 ke1
外来,wai4 lai2
外甥,wai4 sheng1
望,wang4
网,wang3
往后,wang3 hou4
往来,wang3 lai2
往年,wang3 nian2
王子,wang2 zi3
顽强,wan2 qiang2
弯曲,wan1 qu3
万物
娃娃,wa2 wa5
未,wei4
未必,wei4 bi4
未成年人,wei4 cheng2 nian2 ren2
为此,wei4 ci3
违规
为何,wei4 he2
维护,wei2 hu4
危机,wei1 ji1
味觉,wei4 jue2
胃口
为难,wei2 nan2
围棋,wei2 qi2
为期,wei2 qi1
委屈,wei3 qu1
维生素,wei2 sheng1 su4
委托,wei3 tuo1
微小,wei1 xiao3
为止,wei2 zhi3
文档,wen2 dang4
温和,wen1 he2
文具,wen2 ju4
文科
文明,wen2 ming2
闻名,wen2 ming2
温柔,wen1 rou2
文物,wen2 wu4
文献,wen2 xian4
文艺,wen2 yi4
误,wu4
乌龟
误解,wu4 jie3
武器,wu3 qi4
污水,wu1 shui3
无所谓,wu2 suo3 wei4
物体,wu4 ti3
无疑,wu2 yi2
吓,xia4
下功夫
下单
夏令营,xia4 ling4 ying2
嫌,xian2
限,xian4
线,xian4
显,xian3
险,xian3
现存,xian4 cun2
限度,xian4 du4
相差,xiang1 cha4
香肠,xiang1 chang2
相传,xiang1 chuan2
相等,xiang1 deng3
项链,xiang4 lian4
相连,xiang1 lian2
象棋,xiang4 qi2
相声,xiang4 sheng1
香水,xiang1 shui3
向往,xiang4 wang3
相应,xiang1 ying4
现货
鲜明,xian1 ming2
先前,xian1 qian2
陷入,xian4 ru4
线索,xian4 suo3
鲜艳,xian1 yan4
限于,xian4 yu2
显著
消除,xiao1 chu2
消毒,xiao1 du2
消防,xiao1 fang2
消耗,xiao1 hao4
小麦,xiao3 mai4
消灭,xiao1 mie4
小气,xiao3 qi4
笑容,xiao4 rong2
小偷儿
效应,xiao4 ying4
下线
下旬,xia4 xun2
细胞,xi4 bao1
歇,xie1
携带,xie2 dai4
协会,xie2 hui4
协调,xie2 tiao2
协助,xie2 zhu4
媳妇,xi2 fu4
喜剧,xi3 ju4
细菌,xi4 jun1
系列,xi4 lie4
心爱,xin1 ai4
心底
型号,xing2 hao4
性价比
性能,xing4 neng2
兴起,xing1 qi3
形态,xing2 tai4
新款
信赖,xin4 lai4
心灵,xin1 ling2
新媒体
心目,xin1 mu4
新能源
信念,xin4 nian4
薪水,xin1 shui3
心疼,xin1 teng2
新兴,xin1 xing1
新颖,xin1 ying3
心愿,xin1 yuan4
心脏,xin1 zang4
胸,xiong1
戏曲,xi4 qu3
吸取,xi1 qu3
喜事,xi3 shi4
洗漱
习俗,xi2 su2
修订,xiu1 ding4
修复,xiu1 fu4
袖子,xiu4 zi5
细致,xi4 zhi4
选拔,xuan3 ba2
选修,xuan3 xiu1
旋转,xuan2 zhuan3
血管,xue4 guan3
学会,xue2 hui4
学位,xue2 wei4
学问,xue2 wen4
血型,xue4 xing2
血压,xue4 ya1
血液,xue4 ye4
学员,xue2 yuan2
许可,xu3 ke3
循环,xun2 huan2
寻求,xun2 qiu2
叙述,xu4 shu4
亚军,ya4 jun1
严,yan2
淹,yan1
样,yang4
仰,yang3
痒,yang3
养老,yang3 lao3
养老院,yang3 lao3 yuan4
氧气,yang3 qi4
眼光,yan3 guang1
沿海,yan2 hai3
严寒,yan2 han2
宴会,yan4 hui4
严禁,yan2 jin4
眼看,yan3 kan4
严厉,yan2 li4
淹没,yan1 mo4
延期,yan2 qi2
炎热,yan2 re4
延伸,yan2 shen1
研讨,yan2 tao3
延续,yan2 xu4
言语,yan2 yu3
炎症,yan2 zheng4
验证,yan4 zheng4
演奏,yan3 zou4
要点,yao4 dian3
要么,yao4 me5
要素,yao4 su4
遥远,yao2 yuan3
压缩,ya1 suo1
业,ye4
野,ye3
也好
野生,ye3 sheng1
液体,ye4 ti3
野外,ye3 wai4
姨,yi2
一辈子,yi1 bei4 zi5
以便,yi3 bian4
遗产,yi2 chan3
异常,yi4 chang2
益处,yi4 chu5
遗传,yi2 chuan2
一带,yi1 dai4
一道,yi1 dao4
一帆风顺,yi1 fan2 feng1 shun4
一贯,yi1 guan4
疑惑,yi2 huo4
依旧,yi1 jiu4
一口气,yi1 kou3 qi4
依赖,yi1 lai4
一流,yi1 liu2
一律,yi1 lu:4
议论,yi4 lun4
以免,yi3 mian3
移民,yi2 min2
一模一样
银,yin2
印,yin4
引,yin3
因,yin1
隐藏,yin3 cang2
引导,yin3 dao3
引发,yin3 fa1
婴儿,ying1 er2
英雄,ying1 xiong2
影子,ying3 zi5
音节,yin1 jie2
银牌,yin2 pai2
引入,yin3 ru4
隐私,yin3 si1
饮用水,yin3 yong4 shui3
仪器,yi2 qi4
艺人,yi4 ren2
一身,yi1 shen1
仪式,yi2 shi4
一时,yi1 shi2
衣食住行
一同,yi1 tong2
以往,yi3 wang3
一向,yi2 xiang4
一系列,yi1 xi4 lie4
医药,yi1 yao4
一一,yi1 yi1
易于
一再,yi1 zai4
一阵,yi1 zhen4
遗址,yi2 zhi3
抑制,yi4 zhi4
用餐
用处,yong4 chu5
用功,yong4 gong1
拥挤,yong1 ji3
用人,yong4 ren2
涌现,yong3 xian4
用心,yong4 xin1
勇于
优化
有机,you3 ji1
有劲
由来,you2 lai2
游人,you2 ren2
犹如,you2 ru2
优先,you1 xian1
有序,you3 xu4
优异,you1 yi4
于,yu2
余额
原本,yuan2 ben3
原材料,yuan2 cai2 liao4
远程,yuan3 cheng2
远方,yuan3 fang1
原理,yuan2 li3
原料,yuan2 liao4
园林,yuan2 lin2
圆满,yuan2 man3
原始,yuan2 shi3
元素,yuan2 su4
原先,yuan2 xian1
元宵,yuan2 xiao1
源于
预定,yu4 ding4
月光,yue4 guang1
乐器,yue4 qi4
月球,yue4 qiu2
乐曲,yue4 qu3
约束,yue1 shu4
预料,yu4 liao4
晕,yun1
晕车
运送,yun4 song4
运行,yun4 xing2
运营,yun4 ying2
预期,yu4 qi1
与其,yu3 qi2
羽绒服
浴室,yu4 shi4
欲望,yu4 wang4
杂,za2
灾,zai1
灾害,zai1 hai4
灾难,zai1 nan4
灾区,zai1 qu1
再三,zai4 san1
再生
在意,zai4 yi4
赞赏,zan4 shang3
赞同,zan4 tong2
遭到,zao1 dao4
噪声,zao4 sheng1
遭受,zao1 shou4
造型,zao4 xing2
遭遇,zao1 yu4
则,ze2
炸,zha4
扎,zha1
粘,zhan1
占比
战斗,zhan4 dou4
章,zhang1
障碍,zhang4 ai4
长辈
账单,zhang4 dan1
占据,zhan4 ju4
战胜,zhan4 sheng4
粘贴
崭新,zhan3 xin1
占有,zhan4 you3
战争,zhan4 zheng1
招,zhao1
招待,zhao1 dai4
照明,zhao4 ming2
招生,zhao1 sheng1
招手,zhao1 shou3
招收,zhao1 shou1
折,zhe2
镇,zhen4
针,zhen1
睁,zheng1
政策,zheng4 ce4
争吵,zheng1 chao3
争夺,zheng1 duo2
正规,zheng4 gui1
争论,zheng1 lun4
正面,zheng4 mian4
征求,zheng1 qiu2
证实,zheng4 shi2
正义,zheng4 yi4
争议,zheng1 yi4
症状,zheng4 zhuang4
枕头,zhen3 tou5
真相,zhen1 xiang4
阵雨
珍珠,zhen1 zhu1
制,zhi4
枝,zhi1
值班,zhi2 ban1
支撑,zhi1 cheng1
支出,zhi1 chu1
只得,zhi3 de2
指定,zhi3 ding4
脂肪,zhi1 fang2
只顾,zhi3 gu4
至关重要
指挥,zhi3 hui1
智力,zhi4 li4
治理,zhi4 li3
制品,zhi4 pin3
指示,zhi3 shi4
之所以
职位,zhi2 wei4
职务,zhi2 wu4
秩序,zhi4 xu4
质疑,zhi4 yi2
至于,zhi4 yu2
职员,zhi2 yuan2
职责,zhi2 ze2
指责,zhi3 ze2
侄子,zhi2 zi5
中,zhong4
肿,zhong3
中等,zhong1 deng3
种地,zhong4 di4
终点,zhong1 dian3
中毒,zhong4 du2
中断,zhong1 duan4
中奖
众人,zhong4 ren2
终身,zhong1 shen1
中暑,zhong4 shu3
众所周知,zhong4 suo3 zhou1 zhi1
钟头,zhong1 tou2
重心,zhong4 xin1
中旬,zhong1 xun2
中央,zhong1 yang1
州,zhou1
粥,zhou1
周边,zhou1 bian1
周到,zhou1 dao4
周期,zhou1 qi1
株,zhu1
转,zhuan4
砖,zhuan1
转动,zhuan3 dong4
装备,zhuang1 bei4
庄稼,zhuang1 jia5
转换,zhuan3 huan4
转交,zhuan3 jiao1
专科,zhuan1 ke1
专利,zhuan1 li4
转让,zhuan3 rang4
转身,zhuan3 shen1
专题,zhuan1 ti2
转移,zhuan3 yi2
专用,zhuan1 yong4
专注
主办,zhu3 ban4
珠宝,zhu1 bao3
主播
主导,zhu3 dao3
诸多
祝福,zhu4 fu2
主管,zhu3 guan3
追究,zhui1 jiu1
主角,zhu3 jue2
助理,zhu4 li3
主流,zhu3 liu2
捉,zhuo1
助手,zhu4 shou3
主演
祝愿,zhu4 yuan4
住宅,zhu4 zhai2
主张,zhu3 zhang1
著作
资本,zi1 ben3
资产,zi1 chan3
自豪,zi4 hao2
自来水,zi4 lai2 shui3
自律,zi4 lu:4
字幕,zi4 mu4
自杀,zi4 sha1
自我,zi4 wo3
自言自语,zi4 yan2 zi4 yu3
自愿,zi4 yuan4
自助
总裁,zong3 cai2
总计,zong3 ji4
总理,zong3 li3
棕色,zong1 se4
总算,zong3 suan4
粽子,zong4 zi5
走廊,zou3 lang2
足,zu2
阻碍,zu3 ai4
钻,zuan1
阻挡,zu3 dang3
祖国,zu3 guo2
罪,zui4
祖先,zu3 xian1
足以,zu2 yi3
//HSK 3.0 (2026)/HSK7-9
挨,ai2
癌,ai2
挨,ai1
爱不释手,ai4 bu4 shi4 shou3
爱戴,ai4 dai4
挨家挨户,ai1 jia1 ai1 hu4
暧昧,ai4 mei4
爱慕,ai4 mu4
哀求,ai1 qiu2
碍事,ai4 shi4
爱惜,ai4 xi2
癌症,ai2 zheng4
艾滋病,ai4 zi1 bing4
暗地里,an4 de5 li3
安定,an1 ding4
安抚,an1 fu3
案件,an4 jian4
按理,an4 li3
安眠药,an1 mian2 yao4
安宁,an1 ning2
按钮,an4 niu3
按说,an4 shuo1
安稳,an1 wen3
安详,an1 xiang2
安心,an1 xin1
安逸,an1 yi4
安置,an1 zhi4
暗中,an4 zhong1
熬,ao2
傲,ao4
凹,ao1
傲慢,ao4 man4
奥秘,ao4 mi4
拔,ba2
坝,ba4
扒,ba1
疤,ba1
把柄,ba3 bing3
巴不得,ba1 bu4 de2
八成,ba1 cheng2
霸道,ba4 dao4
罢工,ba4 gong1
八卦,ba1 gua4
把关,ba3 guan1
掰,bai1
百般,bai3 ban1
摆动,bai3 dong4
百分比,bai3 fen1 bi3
百合,bai3 he2
败坏,bai4 huai4
拜会,bai4 hui4
拜见,bai4 jian4
百科全书,bai3 ke1 quan2 shu1
摆平
摆设,bai3 she4
柏树,bai3 shu4
拜托,bai4 tuo1
巴结,ba1 jie2
罢了,ba4 le5
芭蕾,ba1 lei3
罢免,ba4 mian3
扮,ban4
伴,ban4
拌,ban4
绊,ban4
扳,ban1
半边天,ban4 bian1 tian1
颁布,ban1 bu4
半岛,ban4 dao3
半导体,ban4 dao3 ti3
斑点,ban1 dian3
颁发,ban1 fa1
磅,bang4
绑,bang3
绑架,bang3 jia4
帮手,bang1 shou5
颁奖
绊脚石,ban4 jiao3 shi2
半径,ban4 jing4
板块,ban3 kuai4
伴侣,ban4 lu:3
斑马线
搬迁,ban1 qian1
版权,ban3 quan2
办事处,ban4 shi4 chu4
